Streamer_ID,Avg_Viewers,Peak_Viewers,Genre_Type,Donation_Amount,Hours_Streamed,Platform_Type
3997.0,952.81,6.42,8.73,38.36,167.1,Unknown
3998.0,47.5,29.79,,60.37,755.54,Unknown
3999.0,798.46,99.19,1.65,69.69,180.98,Low
4000.0,246.9,37.3,8.89,87.05,120.58,Unknown
4001.0,459.22,23.73,1.73,90.01,509.08,Unknown
,655.05,10.67,5.61,70.85,839.16,High
4003.0,615.44,80.45,4.53,47.54,825.12,Low
4004.0,450.99,89.83,4.4,30.83,757.46,Medium
4005.0,176.04,94.53,8.81,18.17,577.84,High
4006.0,204.05,93.8,5.24,65.9,146.49,High
4007.0,384.72,53.82,9.61,,809.54,Medium
4008.0,492.43,98.74,0.51,65.67,187.56,High
4009.0,355.98,58.51,7.2,95.11,101.78,Medium
4010.0,612.12,62.75,6.77,73.33,779.55,High
4011.0,227.63,21.56,1.72,67.07,274.52,Unknown
4012.0,310.61,6.82,9.08,53.01,33.14,Unknown
4013.0,502.47,76.03,9.78,67.4,867.57,Unknown
4014.0,311.76,69.91,4.57,17.05,347.3,Unknown
4015.0,152.11,27.18,1.82,23.93,484.26,High
4016.0,552.42,88.36,5.65,14.22,261.07,High
4017.0,675.08,69.43,4.77,81.35,919.05,High
4018.0,109.69,91.81,9.03,59.48,155.68,Low
4019.0,344.58,73.46,1.05,85.71,14.63,Low
4020.0,410.88,0.97,6.44,1.98,197.35,Medium
4021.0,757.56,91.05,9.69,5.75,702.83,Unknown
4022.0,213.93,67.07,,63.16,97.47,Low
4023.0,397.72,80.04,8.64,9.94,708.76,Medium
4024.0,456.53,2.34,7.24,95.78,184.75,High
4025.0,341.97,63.06,2.63,28.83,168.55,Low
4026.0,566.34,97.82,2.16,19.37,862.03,Medium
4027.0,350.88,2.84,5.17,42.8,116.79,Low
4028.0,487.99,85.37,8.46,64.22,225.44,Medium
4029.0,609.43,,6.9,39.62,90.88,Medium
4030.0,364.26,72.33,8.45,91.86,172.82,Low
4031.0,13.1,8.94,5.42,29.13,48.6,High
4032.0,362.59,71.77,5.92,91.86,775.48,Medium
4033.0,463.25,86.43,5.52,47.49,807.77,High
4034.0,804.67,28.53,3.41,68.01,358.54,Medium
4035.0,124.48,10.57,3.24,11.83,239.6,High
4036.0,,1.99,9.43,52.15,424.65,Unknown
,163.29,38.98,6.67,11.97,376.74,Low
4038.0,977.88,95.79,1.61,1.15,222.26,High
4039.0,841.43,11.52,4.51,75.46,269.25,Unknown
4040.0,897.24,2.72,2.61,33.52,823.26,High
4041.0,986.93,56.9,,77.83,991.76,Low
4042.0,569.94,44.39,6.48,30.67,929.77,High
4043.0,339.15,4.84,6.96,78.2,470.42,Low
4044.0,980.56,45.34,9.93,65.46,207.98,Medium
4045.0,419.54,95.1,1.37,76.14,25.68,Medium
4046.0,893.17,59.29,7.45,41.39,292.09,High
4047.0,952.48,7.34,2.89,19.82,615.06,Medium
4048.0,892.96,44.31,3.54,30.61,,Unknown
4049.0,968.22,0.43,9.39,56.57,41.04,Low
4050.0,77.29,46.66,0.45,84.41,781.73,Medium
4051.0,38.85,62.53,3.82,64.18,802.42,Unknown
4052.0,864.81,60.33,9.89,13.2,810.23,Unknown
4053.0,180.82,19.23,2.93,75.89,135.73,Medium
4054.0,2.37,48.69,3.5,74.48,659.68,Medium
4055.0,512.87,42.24,4.42,51.62,640.25,High
4056.0,81.32,38.6,7.36,91.15,855.23,Unknown
4057.0,436.68,74.53,6.1,77.42,558.03,Unknown
4058.0,287.65,78.52,2.93,4.53,697.43,High
4059.0,352.19,13.74,3.11,41.74,826.74,Low
4060.0,30.98,67.62,5.3,60.32,381.69,Low
4061.0,403.83,87.06,9.04,,598.17,Low
4062.0,867.09,53.66,5.09,35.0,188.45,Low
4063.0,984.11,87.13,6.73,82.03,451.7,Low
4064.0,894.61,32.5,7.17,45.63,108.53,Unknown
4065.0,187.04,93.21,4.22,78.11,417.01,Medium
4066.0,677.96,65.46,7.08,27.4,469.35,Medium
4067.0,779.28,52.78,4.98,52.27,257.84,Unknown
4068.0,699.16,9.19,,75.42,249.17,Medium
4069.0,520.61,40.47,1.46,64.72,690.7,High
4070.0,569.61,41.9,5.12,51.78,307.74,Unknown
4071.0,800.91,54.83,1.26,54.44,79.34,Low
4072.0,682.89,38.51,7.28,76.83,770.42,High
4073.0,368.24,,8.04,55.52,560.77,Low
4074.0,750.73,90.1,5.23,59.27,580.63,Medium
4075.0,354.45,20.29,8.95,49.12,566.19,
4076.0,389.72,53.49,7.9,0.13,944.32,High
4077.0,604.0,32.93,8.11,96.47,443.34,Unknown
4078.0,301.77,11.92,9.52,90.72,209.77,Low
4079.0,956.56,10.71,7.6,86.48,181.12,Low
4080.0,591.6,73.53,1.73,39.04,113.41,Medium
4081.0,450.93,44.03,2.94,3.07,561.96,High
4082.0,478.27,70.44,2.86,92.89,200.37,Low
4083.0,474.47,43.12,5.72,85.91,784.52,Medium
,868.14,52.02,,22.06,991.44,Low
4085.0,812.59,3.65,3.01,3.43,447.6,Unknown
4086.0,887.54,16.23,5.06,,839.44,High
4087.0,474.22,6.63,5.03,,229.4,Low
,253.1,30.0,5.16,5.5,759.87,Unknown
4089.0,,14.88,6.5,56.67,889.15,Unknown
4090.0,513.78,39.79,,50.78,134.19,Unknown
4091.0,711.91,84.0,7.97,27.02,576.09,Medium
4092.0,135.97,82.56,2.07,,130.06,Unknown
4093.0,284.98,0.7,3.15,76.01,119.66,High
4094.0,940.32,38.81,7.63,5.88,28.65,Unknown
4095.0,185.98,97.61,1.16,45.5,223.5,Low
4096.0,759.12,96.0,7.06,99.8,406.62,Medium
4097.0,401.55,,1.42,49.2,108.89,Unknown
4098.0,461.23,77.2,1.75,38.53,745.89,Low
4099.0,752.95,75.82,4.77,50.17,653.62,Unknown
4100.0,27.44,13.58,2.03,76.74,643.11,High
